,Name,Latitude,Longitude,ERHRegionID,WAPRegionID,FuelRefer,FuelCityID,Oil1Price,Oil2Price,PropanePrice,BirchPrice,SprucePrice,CoalPrice,SteamPrice,HotWaterPrice,MunicipalSalesTax,BoroughSalesTax,TMYid,TMYname,ElecUtilities,GasPrice,aris_city,census_city,census_area,ancsa_region,railbelt,hub,avg_elec_usage
186,Ketchikan,55.3522338867188,-131.668319702148,1,1,False,,3.01999998092651,2.92000007629395,3.07999992370605,,,,,,0.0350000001490116,0.025000000372529,703950,"KETCHIKAN INTL AP, AK","[('Ketchikan, City of - Residential', 61), ('Ketchikan, City of - Commercial - Sm NonDemand', 396), ('Ketchikan, City of - Commercial - Lg', 583)]",,Ketchikan,Ketchikan city,Ketchikan Gateway Borough,Sealaska Corporation,Affordable Energy Strategy Area,True,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
187,Saxman,55.3210296630859,-131.598693847656,1,1,False,207.0,3.01999998092651,2.92000007629395,3.07999992370605,,,,,,0.0399999991059303,0.025000000372529,703950,"KETCHIKAN INTL AP, AK","[('Ketchikan, City of - Residential', 61), ('Ketchikan, City of - Commercial - Sm NonDemand', 396), ('Ketchikan, City of - Commercial - Lg', 583)]",,Saxman,Saxman city,Ketchikan Gateway Borough,Sealaska Corporation,Affordable Energy Strategy Area,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
188,Ward Cove,55.4115753173828,-131.724334716797,1,1,False,207.0,3.01999998092651,2.92000007629395,3.07999992370605,,,,,,0.0350000001490116,0.025000000372529,703950,"KETCHIKAN INTL AP, AK","[('Ketchikan, City of - Residential', 61), ('Ketchikan, City of - Commercial - Sm NonDemand', 396), ('Ketchikan, City of - Commercial - Lg', 583)]",,Ward Cove,Ketchikan city,Ketchikan Gateway Borough,Sealaska Corporation,Affordable Energy Strategy Area,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
189,Metlakatla,55.1238708496094,-131.577621459961,1,1,False,207.0,3.0,2.90000009536743,4.44999980926514,,,,,,,,703980,"ANNETTE ISLAND AP, AK","[('Metlakatla Power & Light - Residential', 134), ('Metlakatla Power & Light - Commercial - Sm', 417), ('Metlakatla Power & Light - Commercial - Lg', 604)]",,Metlakatla,Metlakatla CDP,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,True,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
190,Hyder,55.9190254211426,-130.028793334961,1,1,False,,,,,,,,,,,,703950,"KETCHIKAN INTL AP, AK","[('Self Generation', 131)]",,Hyder,Hyder CDP,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,False,"[511.306363975, 477.809378262, 423.544981799, 435.539159962, 391.482594357, 391.674388396, 379.80153080800005, 402.47739574599996, 404.302675585, 395.036574215, 439.784831375, 497.684859155]"
191,Hollis,55.483585357666,-132.669906616211,1,1,False,,3.14000010490417,,2.83999991416931,,,,,,,,703884,"HYDABURG SEAPLANE, AK","[('Hollis-APT - Residential', 260), ('Hollis-APT - Commercial - Sm', 386), ('Hollis-APT - Commercial - Lg', 573)]",,Hollis,Hollis CDP,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,False,"[511.306363975, 477.809378262, 423.544981799, 435.539159962, 391.482594357, 391.674388396, 379.80153080800005, 402.47739574599996, 404.302675585, 395.036574215, 439.784831375, 497.684859155]"
192,Craig,55.4760704040527,-133.138168334961,1,1,False,,3.03999996185303,3.03999996185303,2.92000007629395,,,,,,0.0500000007450581,,703884,"HYDABURG SEAPLANE, AK","[('Craig-APT - Residential', 253), ('Craig-APT - Commercial - Sm', 367), ('Craig-APT - Commercial - Lg', 554)]",,Craig,Craig city,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,True,"[584.718643587, 550.947182101, 478.83914399099996, 509.74539219900004, 450.101610375, 442.039354473, 436.867284391, 454.022219057, 450.64429625400004, 449.438083121, 505.660014154, 568.935895618]"
193,Hydaburg,55.2073516845703,-132.824584960938,1,1,False,,3.14000010490417,,2.83999991416931,,,,,,0.0599999986588955,,703884,"HYDABURG SEAPLANE, AK","[('Hydaburg-APT - Residential', 261), ('Hydaburg-APT - Commercial - Sm', 390), ('Hydaburg-APT - Commercial - Lg', 577)]",,Hydaburg,Hydaburg city,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,False,"[511.306363975, 477.809378262, 423.544981799, 435.539159962, 391.482594357, 391.674388396, 379.80153080800005, 402.47739574599996, 404.302675585, 395.036574215, 439.784831375, 497.684859155]"
194,Kasaan,55.5438919067383,-132.411956787109,1,1,False,,3.14000010490417,3.03999996185303,2.74000000953674,,,,,,,,703884,"HYDABURG SEAPLANE, AK","[('Kasaan-APT - Residential', 262), ('Kasaan-APT - Commercial - Sm', 395), ('Kasaan-APT - Commercial - Lg', 582)]",,Kasaan,Kasaan city,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,False,"[511.306363975, 477.809378262, 423.544981799, 435.539159962, 391.482594357, 391.674388396, 379.80153080800005, 402.47739574599996, 404.302675585, 395.036574215, 439.784831375, 497.684859155]"
195,Klawock,55.5547866821289,-133.087646484375,1,1,False,,3.03999996185303,2.94000005722046,2.69000005722046,,,,,,0.0549999997019768,,703884,"HYDABURG SEAPLANE, AK","[('Klawock-APT - Residential', 263), ('Klawock-APT - Commercial - Sm', 399), ('Klawock-APT - Commercial - Lg', 586)]",,Klawock,Klawock city,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,False,"[511.306363975, 477.809378262, 423.544981799, 435.539159962, 391.482594357, 391.674388396, 379.80153080800005, 402.47739574599996, 404.302675585, 395.036574215, 439.784831375, 497.684859155]"
196,Point Baker,56.3485946655273,-133.616638183594,1,1,False,,4.84999990463257,4.80000019073486,4.65000009536743,,,,,,,,703860,"PETERSBURG, AK","[('Self Generation', 131)]",,Point Baker,Point Baker CDP,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,False,"[511.306363975, 477.809378262, 423.544981799, 435.539159962, 391.482594357, 391.674388396, 379.80153080800005, 402.47739574599996, 404.302675585, 395.036574215, 439.784831375, 497.684859155]"
197,Port Protection,56.3221588134766,-133.606079101563,1,1,False,,4.65000009536743,,4.59999990463257,,,,,,,,703860,"PETERSBURG, AK","[('Self Generation', 131)]",,Port Protection,Port Protection CDP,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,False,"[511.306363975, 477.809378262, 423.544981799, 435.539159962, 391.482594357, 391.674388396, 379.80153080800005, 402.47739574599996, 404.302675585, 395.036574215, 439.784831375, 497.684859155]"
198,Thorne Bay,55.6734313964844,-132.52507019043,1,1,False,,2.98000001907349,2.88000011444092,2.83999991416931,,,,,,0.0599999986588955,,703884,"HYDABURG SEAPLANE, AK","[('Thorne Bay-APT - Residential', 269), ('Thorne Bay-APT - Commercial - Sm', 458), ('Thorne Bay-APT - Commercial - Lg', 645)]",,Thorne Bay,Thorne Bay city,Prince of Wales-Hyder Census Area,Sealaska Corporation,Affordable Energy Strategy Area,False,"[511.306363975, 477.809378262, 423.544981799, 435.539159962, 391.482594357, 391.674388396, 379.80153080800005, 402.47739574599996, 404.302675585, 395.036574215, 439.784831375, 497.684859155]"
199,Chistochina,62.5816307067871,-144.654022216797,4,4,False,,2.75,,,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Chistochina-APT- Residential', 251), ('Chistochina-APT - Commercial - Sm', 359), ('Chistochina-APT - Commercial - Lg', 546)]",,Chistochina,Chistochina CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
200,Gakona,62.3082542419434,-145.255889892578,4,4,False,,2.75,,3.44000005722046,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Copper Valley Electric Assn 1 - Residential', 36), ('Copper Valley Electric Assn 1 - Commercial - Sm', 364), ('Copper Valley Electric Assn 1 - Commercial - Lg', 551)]",,Gakona,Gakona CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
201,Glennallen,62.1093597412109,-145.562515258789,4,4,False,,2.75,,3.60999989509583,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Copper Valley Electric Assn 1 - Residential', 36), ('Copper Valley Electric Assn 1 - Commercial - Sm', 364), ('Copper Valley Electric Assn 1 - Commercial - Lg', 551)]",,Glennallen,Glennallen CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
202,Gulkana,62.2693519592285,-145.379959106445,4,4,False,,2.75,,3.44000005722046,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Copper Valley Electric Assn 1 - Residential', 36), ('Copper Valley Electric Assn 1 - Commercial - Sm', 364), ('Copper Valley Electric Assn 1 - Commercial - Lg', 551)]",,Gulkana,Gulkana CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
203,Kenny Lake,61.7205047607422,-144.912307739258,4,4,False,,2.75,,3.44000005722046,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Copper Valley Electric Assn 1 - Residential', 36), ('Copper Valley Electric Assn 1 - Commercial - Sm', 364), ('Copper Valley Electric Assn 1 - Commercial - Lg', 551)]",,Kenny Lake,Kenny Lake CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
204,McCarthy,61.4270668029785,-142.929046630859,4,4,False,,2.86999988555908,,4.03999996185303,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Self Generation', 131)]",,McCarthy,McCarthy CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
205,Mentasta Lake,62.9364356994629,-143.717147827148,4,4,False,,2.84999990463257,,3.47000002861023,,,,,,,,702910,"NORTHWAY AIRPORT, AK","[('Mentasta Lake-APT - Residential', 264), ('Mentasta Lake-APT - Commercial - Sm', 416), ('Mentasta Lake-APT - Commercial - Lg', 603)]",,Mentasta Lake,Mentasta Lake CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
206,Paxson,63.0232887268066,-145.51383972168,4,4,False,,2.84999990463257,,4.03999996185303,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Self Generation', 131)]",,Paxson,Paxson CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
207,Slana,62.7039833068848,-143.892517089844,4,4,False,,2.75,,3.44000005722046,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Slana-APT - Residential', 282), ('Slana-APT - Commercial - Sm', 447), ('Slana-APT - Commercial - Lg', 634)]",,Slana,Slana CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
208,Tazlina,62.0622291564941,-145.42268371582,4,4,False,,2.75,,3.44000005722046,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Copper Valley Electric Assn 1 - Residential', 36), ('Copper Valley Electric Assn 1 - Commercial - Sm', 364), ('Copper Valley Electric Assn 1 - Commercial - Lg', 551)]",,Tazlina,Tazlina CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
209,Tonsina,61.6607360839844,-145.181671142578,2,2,False,,2.75,,3.44000005722046,,,,,,,,702710,"GULKANA INTERMEDIATE FIELD, AK","[('Copper Valley Electric Assn 1 - Residential', 36), ('Copper Valley Electric Assn 1 - Commercial - Sm', 364), ('Copper Valley Electric Assn 1 - Commercial - Lg', 551)]",,Tonsina,Tonsina CDP,Valdez-Cordova Census Area,Ahtna Inc,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
210,Eyak,60.5646858215332,-145.701904296875,2,2,True,38.0,3.00999999046326,,4.0,,,,,,,,702960,"CORDOVA, AK","[('Cordova Electric Cooperative - Residential', 37), ('Cordova Electric Cooperative - Commercial - Sm', 366), ('Cordova Electric - Commercial - Lg', 553)]",,Eyak,Cordova city,Valdez-Cordova Census Area,Chugach Alaska Corp,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
211,Chenega,60.0696907043457,-148.009201049805,2,2,False,286.0,5.94000005722046,,,,,,,,,,702770,"SEWARD, AK","[('Chenega Bay - Residential', 278), ('Chenega Bay - Commercial - Sm', 356), ('Chenega Bay - Commercial - Lg', 543)]",,Chenega,Chenega CDP,Valdez-Cordova Census Area,Chugach Alaska Corp,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
212,Tatitlek,60.8738479614258,-146.683807373047,2,2,False,,,,,,,,,,,,702750,"VALDEZ WSO, AK","[('Tatitlek Electric Utility - Residential', 112), ('Tatitlek Electric Utility - Commercial - Sm', 454), ('Tatitlek Electric Utility - Commercial - Lg', 641)]",,Tatitlek,Tatitlek CDP,Valdez-Cordova Census Area,Chugach Alaska Corp,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
213,Valdez,61.125789642334,-146.285659790039,2,2,False,,3.04999995231628,,3.75,,,,,,,,702756,"VALDEZ PIONEER FIEL, AK","[('Copper Valley Electric Assn 2 - Residential', 136), ('Copper Valley Electric Assn 2 - Commercial - Sm', 365), ('Copper Valley Electric Assn 2 - Commercial - Lg', 552)]",,Valdez,Valdez city,Valdez-Cordova Census Area,Chugach Alaska Corp,Affordable Energy Strategy Area,True,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
214,Whittier,60.7732124328613,-148.682708740234,2,2,False,,2.75,,,,,,,,0.0500000007450581,,702757,"WHITTIER, AK","[('Chugach Electric- Residential', 1), ('Chugach Electric - Commercial - Sm', 361), ('Chugach Electric - Commercial - Lg', 548)]",0.978519976139068,Whittier,Whittier city,Valdez-Cordova Census Area,Chugach Alaska Corp,Affordable Energy Strategy Area,False,"[378.855336556, 326.852209432, 298.495185185, 285.88211382099996, 267.38349159999996, 260.50396253599996, 267.598859993, 268.426765016, 270.60518934099997, 278.94908707900004, 307.041975309, 350.559561683]"
215,English Bay/Nanwal,59.3554649353027,-151.919845581055,2,2,False,,4.94000005722046,,,,,,,,,,703410,"HOMER ARPT, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",,English Bay/Nanwal,Nanwalek CDP,Kenai Peninsula Borough,Chugach Alaska Corp,Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
216,Port Graham,59.349479675293,-151.832748413086,2,2,False,,3.07999992370605,,,,,,,,,0.0299999993294477,703410,"HOMER ARPT, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",,Port Graham,Port Graham CDP,Kenai Peninsula Borough,Chugach Alaska Corp,Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
217,Seward,60.1113624572754,-149.43571472168,2,2,False,,2.69000005722046,,4.09999990463257,,,,,,0.0399999991059303,0.0299999993294477,702770,"SEWARD, AK","[('Seward, City of - Residential', 104), ('Seward, City of - Commercial - Sm', 444), ('Seward, City of - Commercial - Lg', 631)]",,Seward,Seward city,Kenai Peninsula Borough,Chugach Alaska Corp,Railbelt,True,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
218,Anchor Point,59.7654151916504,-151.785263061523,2,2,False,,2.73000001907349,,4.09999990463257,,,,,,,0.0299999993294477,703410,"HOMER ARPT, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Anchor Point,Anchor Point CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
219,Clam Gulch,60.2151794433594,-151.412506103516,2,2,False,,2.75,,4.09999990463257,,,,,,,0.0299999993294477,702595,"SOLDOTNA, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Clam Gulch,Clam Gulch CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
220,Homer,59.6522941589355,-151.529998779297,2,2,False,,2.72000002861023,,4.09999990463257,,,,,,0.0450000017881393,0.0299999993294477,703410,"HOMER ARPT, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Homer,Homer city,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,True,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
221,Hope,60.9062309265137,-149.623275756836,2,2,False,,2.69000005722046,,4.09999990463257,,,,,,,0.0299999993294477,702730,"ANCHORAGE INTL AP, AK","[('Chugach Electric- Residential', 1), ('Chugach Electric - Commercial - Sm', 361), ('Chugach Electric - Commercial - Lg', 548)]",0.978519976139068,Hope,Hope CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
222,Kasilof,60.3330955505371,-151.243728637695,2,2,False,262.0,2.75,,4.09999990463257,,,,,,,0.0299999993294477,702595,"SOLDOTNA, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Kasilof,Kasilof CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
223,Kenai,60.5598220825195,-151.231964111328,2,2,False,,2.75,,4.09999990463257,,,,,,0.0299999993294477,0.0299999993294477,702590,"KENAI MUNICIPAL AP, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Kenai,Kenai city,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,True,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
224,Moose Pass,60.501880645752,-149.424407958984,2,2,False,247.0,2.69000005722046,,4.09999990463257,,,,,,,0.0299999993294477,702770,"SEWARD, AK","[('Chugach Electric- Residential', 1), ('Chugach Electric - Commercial - Sm', 361), ('Chugach Electric - Commercial - Lg', 548)]",0.978519976139068,Moose Pass,Moose Pass CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
225,Nikiski,60.6994895935059,-151.286041259766,2,2,False,,2.75,,4.09999990463257,,,,,,,0.0299999993294477,702590,"KENAI MUNICIPAL AP, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Nikiski,Nikiski CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
226,Nikolaevsk,59.8056678771973,-151.625427246094,2,2,False,,2.75990462303162,,4.09999990463257,,,,,,,0.0299999993294477,703410,"HOMER ARPT, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Nikolaevsk,Nikolaevsk CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
227,Ninilchik,60.0539474487305,-151.581069946289,2,2,False,270.0,2.73000001907349,,4.09999990463257,,,,,,,0.0299999993294477,703410,"HOMER ARPT, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Ninilchik,Ninilchik CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
228,Seldovia,59.4391784667969,-151.712219238281,2,2,False,,4.38000011444092,,5.55000019073486,,,,,,0.0350000001490116,0.0299999993294477,703410,"HOMER ARPT, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",,Seldovia,Seldovia city,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
229,Soldotna,60.4894065856934,-151.082138061523,2,2,False,,2.75,,4.09999990463257,,,,,,0.0299999993294477,0.0299999993294477,702595,"SOLDOTNA, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Soldotna,Soldotna city,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,True,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
230,Sterling,60.5199928283691,-150.847198486328,2,2,False,270.0,2.75,,4.09999990463257,,,,,,,0.0299999993294477,702595,"SOLDOTNA, AK","[('Homer Electric Assn  - Residential', 53), ('Homer Electric Assn  - Commercial - Sm', 387), ('Homer Electric Assn - Commercial - Lg', 574)]",0.978519976139068,Sterling,Sterling CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
231,Tyonek,61.0764846801758,-151.15071105957,2,2,False,,4.75,,,,,,,,,,702590,"KENAI MUNICIPAL AP, AK","[('Chugach Electric- Residential', 1), ('Chugach Electric - Commercial - Sm', 361), ('Chugach Electric - Commercial - Lg', 548)]",,Tyonek,Tyonek CDP,Kenai Peninsula Borough,Cook Inlet Regional (CIRI),Railbelt,False,"[674.3176110825001, 616.54369648225, 568.8020181537499, 559.5290597065, 502.68865773625, 474.855271649, 467.94495386925, 483.58090842574995, 498.77690241749997, 532.8355384270001, 575.696935941, 610.274161992]"
